date,location,total_cases,total_deaths,new_cases,new_deaths,total_vaccinations,people_fully_vaccinated,population,total_boosters
2021-07-19,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-20,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-21,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-22,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-23,Tanzania,609.0,21.0,100.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-24,Tanzania,609.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-25,Tanzania,609.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-26,Tanzania,609.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-27,Tanzania,609.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-28,Tanzania,609.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-29,Tanzania,1017.0,21.0,408.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-30,Tanzania,1017.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-07-31,Tanzania,1017.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-01,Tanzania,1017.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-02,Tanzania,1017.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-03,Tanzania,1017.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-04,Tanzania,1017.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-05,Tanzania,1017.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-06,Tanzania,1017.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-07,Tanzania,1017.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-08,Tanzania,1017.0,21.0,0.0,0.0,105745.0,105745.0,65497752.0,0.0
2021-08-09,Tanzania,1017.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-10,Tanzania,1367.0,50.0,350.0,29.0,0.0,0.0,65497752.0,0.0
2021-08-11,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-12,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-13,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-14,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-15,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-16,Tanzania,1367.0,50.0,0.0,0.0,218621.0,218621.0,65497752.0,0.0
2021-08-17,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-18,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-19,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-20,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-21,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-22,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-23,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-24,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-25,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-26,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-27,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-28,Tanzania,1367.0,50.0,0.0,0.0,304603.0,304603.0,65497752.0,0.0
2021-08-29,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-30,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-08-31,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-01,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-02,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-03,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-04,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-05,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-06,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-07,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-08,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-09,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-10,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-11,Tanzania,1367.0,50.0,0.0,0.0,350000.0,350000.0,65497752.0,0.0
2021-09-12,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-13,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-14,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-15,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-16,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-17,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-18,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-19,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-20,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-21,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-22,Tanzania,1367.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-23,Tanzania,25674.0,50.0,24307.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-24,Tanzania,25674.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-25,Tanzania,25674.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-26,Tanzania,25674.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-27,Tanzania,25674.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-28,Tanzania,25674.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-29,Tanzania,25846.0,50.0,172.0,0.0,0.0,0.0,65497752.0,0.0
2021-09-30,Tanzania,25846.0,50.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-01,Tanzania,25846.0,719.0,0.0,669.0,0.0,0.0,65497752.0,0.0
2021-10-02,Tanzania,25846.0,719.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-03,Tanzania,25846.0,719.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-04,Tanzania,25846.0,719.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-05,Tanzania,25957.0,723.0,111.0,4.0,0.0,0.0,65497752.0,0.0
2021-10-06,Tanzania,25957.0,723.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-07,Tanzania,25957.0,723.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-08,Tanzania,25957.0,723.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-09,Tanzania,25957.0,723.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-10,Tanzania,25957.0,723.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-11,Tanzania,25957.0,723.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-12,Tanzania,26034.0,724.0,77.0,1.0,0.0,0.0,65497752.0,0.0
2021-10-13,Tanzania,26034.0,724.0,0.0,0.0,885579.0,0.0,65497752.0,0.0
2021-10-14,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-15,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-16,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-17,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-18,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-19,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-20,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-21,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-22,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-23,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-24,Tanzania,26034.0,724.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-25,Tanzania,26115.0,725.0,81.0,1.0,0.0,0.0,65497752.0,0.0
2021-10-26,Tanzania,26115.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-27,Tanzania,26154.0,725.0,39.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-28,Tanzania,26154.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-29,Tanzania,26154.0,725.0,0.0,0.0,1001610.0,965778.0,65497752.0,0.0
2021-10-30,Tanzania,26154.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-10-31,Tanzania,26154.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-01,Tanzania,26154.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-02,Tanzania,26154.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-03,Tanzania,26154.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-04,Tanzania,26196.0,725.0,42.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-05,Tanzania,26196.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-06,Tanzania,26196.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-07,Tanzania,26196.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-08,Tanzania,26196.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-09,Tanzania,26196.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-10,Tanzania,26196.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-11,Tanzania,26196.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-12,Tanzania,26196.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-13,Tanzania,26196.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-14,Tanzania,26208.0,725.0,12.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-15,Tanzania,26208.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-16,Tanzania,26208.0,725.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-17,Tanzania,26227.0,727.0,19.0,2.0,0.0,0.0,65497752.0,0.0
2021-11-18,Tanzania,26227.0,727.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-19,Tanzania,26227.0,727.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-20,Tanzania,26227.0,727.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-21,Tanzania,26227.0,727.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-22,Tanzania,26227.0,727.0,0.0,0.0,1337045.0,983801.0,65497752.0,0.0
2021-11-23,Tanzania,26261.0,730.0,34.0,3.0,0.0,0.0,65497752.0,0.0
2021-11-24,Tanzania,26261.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-25,Tanzania,26261.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-26,Tanzania,26261.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-27,Tanzania,26261.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-28,Tanzania,26261.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-29,Tanzania,26261.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-11-30,Tanzania,26270.0,730.0,9.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-01,Tanzania,26270.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-02,Tanzania,26270.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-03,Tanzania,26270.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-04,Tanzania,26270.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-05,Tanzania,26270.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-06,Tanzania,26270.0,730.0,0.0,0.0,1699523.0,1078102.0,65497752.0,0.0
2021-12-07,Tanzania,26270.0,730.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-08,Tanzania,26309.0,734.0,39.0,4.0,0.0,0.0,65497752.0,0.0
2021-12-09,Tanzania,26309.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-10,Tanzania,26309.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-11,Tanzania,26309.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-12,Tanzania,26309.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-13,Tanzania,26309.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-14,Tanzania,26309.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-15,Tanzania,26483.0,734.0,174.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-16,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-17,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-18,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-19,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-20,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-21,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-22,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-23,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-24,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-25,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-26,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-27,Tanzania,26483.0,734.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-28,Tanzania,26483.0,734.0,0.0,0.0,2431769.0,1646261.0,65497752.0,0.0
2021-12-29,Tanzania,29306.0,737.0,2823.0,3.0,0.0,0.0,65497752.0,0.0
2021-12-30,Tanzania,29306.0,737.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2021-12-31,Tanzania,29306.0,737.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-01,Tanzania,29306.0,737.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-02,Tanzania,29306.0,737.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-03,Tanzania,29306.0,737.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-04,Tanzania,29306.0,737.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-05,Tanzania,30564.0,740.0,1258.0,3.0,0.0,0.0,65497752.0,0.0
2022-01-06,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-07,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-08,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-09,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-10,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-11,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-12,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-13,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-14,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-15,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-16,Tanzania,30564.0,740.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-17,Tanzania,31395.0,745.0,831.0,5.0,0.0,0.0,65497752.0,0.0
2022-01-18,Tanzania,31395.0,745.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-19,Tanzania,32393.0,753.0,998.0,8.0,0.0,0.0,65497752.0,0.0
2022-01-20,Tanzania,32393.0,753.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-21,Tanzania,32393.0,753.0,0.0,0.0,3226750.0,1866830.0,65497752.0,0.0
2022-01-22,Tanzania,32393.0,753.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-23,Tanzania,32393.0,753.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-24,Tanzania,32393.0,753.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-25,Tanzania,32920.0,778.0,527.0,25.0,0.0,0.0,65497752.0,0.0
2022-01-26,Tanzania,32920.0,778.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-27,Tanzania,32920.0,778.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-28,Tanzania,32920.0,778.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-29,Tanzania,32920.0,778.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-30,Tanzania,32920.0,778.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-01-31,Tanzania,33230.0,789.0,310.0,11.0,0.0,0.0,65497752.0,0.0
2022-02-01,Tanzania,33230.0,789.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-02,Tanzania,33230.0,789.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-03,Tanzania,33230.0,789.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-04,Tanzania,33230.0,789.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-05,Tanzania,33230.0,789.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-06,Tanzania,33230.0,789.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-07,Tanzania,33230.0,789.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-08,Tanzania,33230.0,789.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-09,Tanzania,33436.0,792.0,206.0,3.0,0.0,0.0,65497752.0,0.0
2022-02-10,Tanzania,33436.0,792.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-11,Tanzania,33436.0,792.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-12,Tanzania,33436.0,792.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-13,Tanzania,33436.0,792.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-14,Tanzania,33436.0,792.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-15,Tanzania,33549.0,796.0,113.0,4.0,0.0,0.0,65497752.0,0.0
2022-02-16,Tanzania,33549.0,796.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-17,Tanzania,33549.0,796.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-18,Tanzania,33549.0,796.0,0.0,0.0,0.0,2374800.0,65497752.0,0.0
2022-02-19,Tanzania,33549.0,796.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-20,Tanzania,33549.0,796.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-21,Tanzania,33549.0,796.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-22,Tanzania,33620.0,798.0,71.0,2.0,0.0,0.0,65497752.0,0.0
2022-02-23,Tanzania,33620.0,798.0,0.0,0.0,4440797.0,2493984.0,65497752.0,0.0
2022-02-24,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-25,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-26,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-27,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-02-28,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-01,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-02,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-03,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-04,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-05,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-06,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-07,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-08,Tanzania,33620.0,798.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-09,Tanzania,33726.0,800.0,106.0,2.0,0.0,0.0,65497752.0,0.0
2022-03-10,Tanzania,33726.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-11,Tanzania,33726.0,800.0,0.0,0.0,5031070.0,2779782.0,65497752.0,0.0
2022-03-12,Tanzania,33726.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-13,Tanzania,33726.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-14,Tanzania,33726.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-15,Tanzania,33726.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-16,Tanzania,33773.0,800.0,47.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-17,Tanzania,33773.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-18,Tanzania,33773.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-19,Tanzania,33773.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-20,Tanzania,33773.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-21,Tanzania,33773.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-22,Tanzania,33797.0,800.0,24.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-23,Tanzania,33797.0,800.0,0.0,0.0,5031070.0,3067877.0,65497752.0,0.0
2022-03-24,Tanzania,33797.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-25,Tanzania,33797.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-26,Tanzania,33797.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-27,Tanzania,33797.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-28,Tanzania,33797.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-29,Tanzania,33797.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-30,Tanzania,33815.0,800.0,18.0,0.0,0.0,0.0,65497752.0,0.0
2022-03-31,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-01,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-02,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-03,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-04,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-05,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-06,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-07,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-08,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-09,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-10,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-11,Tanzania,33815.0,800.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-12,Tanzania,33851.0,803.0,36.0,3.0,0.0,0.0,65497752.0,0.0
2022-04-13,Tanzania,33851.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-14,Tanzania,33851.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-15,Tanzania,33851.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-16,Tanzania,33851.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-17,Tanzania,33851.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-18,Tanzania,33851.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-19,Tanzania,33864.0,803.0,13.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-20,Tanzania,33864.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-21,Tanzania,33864.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-22,Tanzania,33864.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-23,Tanzania,33864.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-24,Tanzania,33864.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-25,Tanzania,33864.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-26,Tanzania,33872.0,803.0,8.0,0.0,6699665.0,3467885.0,65497752.0,0.0
2022-04-27,Tanzania,33872.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-28,Tanzania,33872.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-29,Tanzania,33872.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-04-30,Tanzania,33872.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-05-01,Tanzania,33872.0,803.0,0.0,0.0,7280582.0,3467885.0,65497752.0,0.0
2022-05-02,Tanzania,33872.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2022-05-03,Tanzania,33872.0,803.0,0.0,0.0,0.0,0.0,65497752.0,0.0
